FOLD,LABEL,OFFSET_STD_KMS,N_BOOTSTRAPS
0,BRIGHT:20220509,0.029545917828041123,50
0,BRIGHT:20220510,0.035930863625727776,50
0,BRIGHT:20220511,0.05126419695671891,50
0,BRIGHT:20220512,0.03246750668868278,50
0,BRIGHT:20220513,0.0416743245825128,50
0,BRIGHT:20220514,0.04452316048997019,50
0,BRIGHT:20220515,0.05503351600283843,50
0,BRIGHT:20220516,0.036483729096018255,50
0,BRIGHT:20220518,0.06823842083821208,50
0,BRIGHT:20220522,0.04736701770144484,50
0,BRIGHT:20220523,0.06841105758788718,50
0,BRIGHT:20220524,0.05804009067424899,50
0,BRIGHT:20220525,0.13760488059344922,50
0,BRIGHT:20220526,0.07610937946487954,50
0,BRIGHT:20220527,0.09074583942544179,50
0,BRIGHT:20220528,0.09756741180587565,50
0,BRIGHT:20220529,0.2830772039842295,49
0,BRIGHT:20220530,0.09193633394989492,50
0,BRIGHT:20220531,0.15379195586464786,50
0,BRIGHT:20220601,0.13899381665110208,50
0,BRIGHT:20220602,0.08727099798014945,50
0,BRIGHT:20220603,0.29351428529474366,50
0,BRIGHT:20220604,0.1350920704881392,50
0,BRIGHT:20220605,0.09000745480664248,50
0,BRIGHT:20220606,0.15604480426604556,50
0,BRIGHT:20220607,0.053510557320691,50
0,BRIGHT:20220609,0.06858247391779461,50
0,BRIGHT:20220610,0.2312631018587247,50
0,BRIGHT:20220611,0.0836966465483063,50
0,BRIGHT:20220612,0.11221696826789075,50
0,DARK:20210514,0.17734002666771095,50
0,DARK:20210515,0.1781131755605715,50
0,DARK:20210516,0.16673770634222326,50
0,DARK:20210517,0.14435002208051306,50
0,DARK:20210518,0.261055980116778,50
0,DARK:20210519,0.24925814180222516,50
0,DARK:20210521,0.355164661068742,7
0,DARK:20210528,0.20671197896527238,50
0,DARK:20210530,0.17056837896198887,50
0,DARK:20210531,0.09799136740223299,50
0,DARK:20210601,0.303222463715791,50
0,DARK:20210602,0.13562413551043534,50
0,DARK:20210603,0.16378451337974612,50
0,DARK:20210604,0.12640855609347104,50
0,DARK:20210605,0.37041929596339856,50
0,DARK:20210606,0.13779964115171905,50
0,DARK:20210608,0.181820185517922,50
0,DARK:20210609,0.2691064253092348,50
0,DARK:20210610,0.15519938504572797,50
0,DARK:20210611,0.19897127307961404,50
0,DARK:20210612,0.14354853611619675,50
0,DARK:20210613,0.24017312104791366,50
0,DARK:20210614,0.36595935518818296,50
0,DARK:20210616,0.41913038190100765,50
0,DARK:20210617,0.37007702027048567,4
0,DARK:20210619,0.26802534028915176,50
0,DARK:20210627,0.3813157233079705,13
0,DARK:20210704,0.6165079289922726,27
0,DARK:20210705,0.3657135632074902,6
0,DARK:20210708,0.21307058943182614,50
0,DARK:20210926,0.22092331135039933,50
0,DARK:20210927,0.27940763636682336,27
0,DARK:20210928,0.7769236998632724,8
0,DARK:20210930,0.21541653423669527,50
0,DARK:20211001,0.1076319280987534,50
0,DARK:20211002,0.125452214176438,50
0,DARK:20211003,0.23584222535993452,50
0,DARK:20211005,0.12664780823313698,50
0,DARK:20211006,0.13171659805700345,50
0,DARK:20211007,0.16254376076008806,50
0,DARK:20211008,0.14490384258775865,50
0,DARK:20211009,0.1782552178804053,50
0,DARK:20211010,0.1284222163502613,50
0,DARK:20211013,0.13277033608435046,50
0,DARK:20211014,0.27357477873762287,50
0,DARK:20211016,0.22250425490904868,50
0,DARK:20211023,0.691124691505126,45
0,DARK:20211024,0.3407277122665734,50
0,DARK:20211025,0.6843581540460879,7
0,DARK:20211026,0.2696811733331227,4
0,DARK:20211027,0.15304866758146915,50
0,DARK:20211028,0.15681262234542487,50
0,DARK:20211029,0.17389906951476605,50
0,DARK:20211030,0.09330257097277102,50
0,DARK:20211031,0.16751475147393574,50
0,DARK:20211101,0.1485541246144644,50
0,DARK:20211102,0.11270353169365743,50
0,DARK:20211103,0.11424768300380994,50
0,DARK:20211104,0.13146070470027557,50
0,DARK:20211105,0.11036607656005885,50
0,DARK:20211106,0.10678749181048554,50
0,DARK:20211107,0.164499405417945,50
0,DARK:20211108,0.0994536897533499,50
0,DARK:20211109,0.11193801384299186,50
0,DARK:20211110,0.09565261313850619,50
