STRATUM,STRATUM_VALUE,AMPLITUDE_KMS,PERIOD_DAYS,ECCENTRICITY,SIGNAL_MODEL,NOISE_MODEL,SEED,N_TRIALS,N_DETECTED,DETECTION_FRACTION
MEDIAN_LOGG,LT3_5,2.0,100.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,52,0,0.0
MEDIAN_SN_R,10_TO_30,2.0,100.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,427,0,0.0
MEDIAN_SN_R,GE30,2.0,100.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,434,0,0.0
MEDIAN_SN_R,LT10,2.0,100.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,139,0,0.0
MEDIAN_TEFF,4500_TO_6500,2.0,100.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,831,0,0.0
MEDIAN_TEFF,GE6500,2.0,100.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,27,0,0.0
MEDIAN_TEFF,LT4500,2.0,100.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,142,0,0.0
N_EPOCHS,3,2.0,100.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,605,0,0.0
N_EPOCHS,4,2.0,100.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,184,0,0.0
N_EPOCHS,5+,2.0,100.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,211,0,0.0
PROGRAM,BACKUP,2.0,100.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,781,0,0.0
PROGRAM,BRIGHT,2.0,100.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,131,0,0.0
PROGRAM,DARK,2.0,100.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,88,0,0.0
ALL,ALL,2.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,1000,0,0.0
BASELINE_DAYS,30_TO_180,2.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,602,0,0.0
BASELINE_DAYS,GE180,2.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,65,0,0.0
BASELINE_DAYS,LT30,2.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,333,0,0.0
MEDIAN_FEH,GE_MINUS0_5,2.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,493,0,0.0
MEDIAN_FEH,LT_MINUS1_5,2.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,100,0,0.0
MEDIAN_FEH,MINUS1_5_TO_MINUS0_5,2.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,407,0,0.0
MEDIAN_LOGG,GE3_5,2.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,962,0,0.0
MEDIAN_LOGG,LT3_5,2.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,38,0,0.0
MEDIAN_SN_R,10_TO_30,2.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,410,0,0.0
MEDIAN_SN_R,GE30,2.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,445,0,0.0
MEDIAN_SN_R,LT10,2.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,145,0,0.0
MEDIAN_TEFF,4500_TO_6500,2.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,831,0,0.0
MEDIAN_TEFF,GE6500,2.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,33,0,0.0
MEDIAN_TEFF,LT4500,2.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,136,0,0.0
N_EPOCHS,3,2.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,630,0,0.0
N_EPOCHS,4,2.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,154,0,0.0
N_EPOCHS,5+,2.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,216,0,0.0
PROGRAM,BACKUP,2.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,795,0,0.0
PROGRAM,BRIGHT,2.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,127,0,0.0
PROGRAM,DARK,2.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,78,0,0.0
ALL,ALL,2.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,1000,0,0.0
BASELINE_DAYS,30_TO_180,2.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,627,0,0.0
BASELINE_DAYS,GE180,2.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,68,0,0.0
BASELINE_DAYS,LT30,2.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,305,0,0.0
MEDIAN_FEH,GE_MINUS0_5,2.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,483,0,0.0
MEDIAN_FEH,LT_MINUS1_5,2.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,119,0,0.0
MEDIAN_FEH,MINUS1_5_TO_MINUS0_5,2.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,398,0,0.0
MEDIAN_LOGG,GE3_5,2.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,932,0,0.0
MEDIAN_LOGG,LT3_5,2.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,68,0,0.0
MEDIAN_SN_R,10_TO_30,2.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,442,0,0.0
MEDIAN_SN_R,GE30,2.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,422,0,0.0
MEDIAN_SN_R,LT10,2.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,136,0,0.0
MEDIAN_TEFF,4500_TO_6500,2.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,816,0,0.0
MEDIAN_TEFF,GE6500,2.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,34,0,0.0
MEDIAN_TEFF,LT4500,2.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,150,0,0.0
N_EPOCHS,3,2.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,597,0,0.0
N_EPOCHS,4,2.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,195,0,0.0
N_EPOCHS,5+,2.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,208,0,0.0
PROGRAM,BACKUP,2.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,783,0,0.0
PROGRAM,BRIGHT,2.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,126,0,0.0
PROGRAM,DARK,2.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,91,0,0.0
ALL,ALL,2.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,1000,0,0.0
BASELINE_DAYS,30_TO_180,2.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,610,0,0.0
BASELINE_DAYS,GE180,2.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,80,0,0.0
BASELINE_DAYS,LT30,2.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,310,0,0.0
MEDIAN_FEH,GE_MINUS0_5,2.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,489,0,0.0
MEDIAN_FEH,LT_MINUS1_5,2.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,124,0,0.0
MEDIAN_FEH,MINUS1_5_TO_MINUS0_5,2.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,387,0,0.0
MEDIAN_LOGG,GE3_5,2.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,941,0,0.0
MEDIAN_LOGG,LT3_5,2.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,59,0,0.0
MEDIAN_SN_R,10_TO_30,2.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,466,0,0.0
MEDIAN_SN_R,GE30,2.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,410,0,0.0
MEDIAN_SN_R,LT10,2.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,124,0,0.0
MEDIAN_TEFF,4500_TO_6500,2.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,820,0,0.0
MEDIAN_TEFF,GE6500,2.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,36,0,0.0
MEDIAN_TEFF,LT4500,2.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,144,0,0.0
N_EPOCHS,3,2.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,596,0,0.0
N_EPOCHS,4,2.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,212,0,0.0
N_EPOCHS,5+,2.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,192,0,0.0
PROGRAM,BACKUP,2.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,771,0,0.0
PROGRAM,BRIGHT,2.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,144,0,0.0
PROGRAM,DARK,2.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,85,0,0.0
ALL,ALL,2.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,1000,0,0.0
BASELINE_DAYS,30_TO_180,2.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,621,0,0.0
BASELINE_DAYS,GE180,2.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,69,0,0.0
BASELINE_DAYS,LT30,2.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,310,0,0.0
MEDIAN_FEH,GE_MINUS0_5,2.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,504,0,0.0
MEDIAN_FEH,LT_MINUS1_5,2.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,114,0,0.0
MEDIAN_FEH,MINUS1_5_TO_MINUS0_5,2.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,382,0,0.0
MEDIAN_LOGG,GE3_5,2.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,944,0,0.0
MEDIAN_LOGG,LT3_5,2.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,56,0,0.0
MEDIAN_SN_R,10_TO_30,2.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,407,0,0.0
MEDIAN_SN_R,GE30,2.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,453,0,0.0
MEDIAN_SN_R,LT10,2.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,140,0,0.0
MEDIAN_TEFF,4500_TO_6500,2.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,814,0,0.0
MEDIAN_TEFF,GE6500,2.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,31,0,0.0
MEDIAN_TEFF,LT4500,2.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,155,0,0.0
N_EPOCHS,3,2.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,618,0,0.0
N_EPOCHS,4,2.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,187,0,0.0
N_EPOCHS,5+,2.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,195,0,0.0
PROGRAM,BACKUP,2.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,769,0,0.0
PROGRAM,BRIGHT,2.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,135,0,0.0
PROGRAM,DARK,2.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,96,0,0.0
ALL,ALL,5.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,1000,35,0.035
BASELINE_DAYS,30_TO_180,5.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,603,22,0.03648424543946932
BASELINE_DAYS,GE180,5.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,70,7,0.1
BASELINE_DAYS,LT30,5.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,327,6,0.01834862385321101
MEDIAN_FEH,GE_MINUS0_5,5.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,482,20,0.04149377593360996
MEDIAN_FEH,LT_MINUS1_5,5.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,119,1,0.008403361344537815
MEDIAN_FEH,MINUS1_5_TO_MINUS0_5,5.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,399,14,0.03508771929824561
MEDIAN_LOGG,GE3_5,5.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,939,33,0.03514376996805112
MEDIAN_LOGG,LT3_5,5.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,61,2,0.03278688524590164
MEDIAN_SN_R,10_TO_30,5.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,444,19,0.04279279279279279
MEDIAN_SN_R,GE30,5.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,428,16,0.037383177570093455
MEDIAN_SN_R,LT10,5.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,128,0,0.0
MEDIAN_TEFF,4500_TO_6500,5.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,826,23,0.02784503631961259
MEDIAN_TEFF,GE6500,5.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,26,0,0.0
MEDIAN_TEFF,LT4500,5.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,148,12,0.08108108108108109
N_EPOCHS,3,5.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,616,14,0.022727272727272728
N_EPOCHS,4,5.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,178,5,0.028089887640449437
N_EPOCHS,5+,5.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,206,16,0.07766990291262135
PROGRAM,BACKUP,5.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,786,23,0.029262086513994912
PROGRAM,BRIGHT,5.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,133,11,0.08270676691729323
PROGRAM,DARK,5.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,81,1,0.012345679012345678
ALL,ALL,5.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,1000,16,0.016
BASELINE_DAYS,30_TO_180,5.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,590,11,0.01864406779661017
BASELINE_DAYS,GE180,5.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,78,1,0.01282051282051282
BASELINE_DAYS,LT30,5.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,332,4,0.012048192771084338
MEDIAN_FEH,GE_MINUS0_5,5.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,472,8,0.01694915254237288
MEDIAN_FEH,LT_MINUS1_5,5.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,121,1,0.008264462809917356
MEDIAN_FEH,MINUS1_5_TO_MINUS0_5,5.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,407,7,0.0171990171990172
MEDIAN_LOGG,GE3_5,5.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,951,16,0.016824395373291272
MEDIAN_LOGG,LT3_5,5.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,49,0,0.0
MEDIAN_SN_R,10_TO_30,5.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,455,10,0.02197802197802198
MEDIAN_SN_R,GE30,5.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,407,5,0.012285012285012284
MEDIAN_SN_R,LT10,5.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,138,1,0.007246376811594203
MEDIAN_TEFF,4500_TO_6500,5.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,828,11,0.013285024154589372
MEDIAN_TEFF,GE6500,5.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,27,0,0.0
MEDIAN_TEFF,LT4500,5.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,145,5,0.034482758620689655
N_EPOCHS,3,5.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,653,12,0.018376722817764167
N_EPOCHS,4,5.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,166,0,0.0
N_EPOCHS,5+,5.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,181,4,0.022099447513812154
PROGRAM,BACKUP,5.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,747,7,0.009370816599732263
PROGRAM,BRIGHT,5.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,152,8,0.05263157894736842
PROGRAM,DARK,5.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,101,1,0.009900990099009901
ALL,ALL,5.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,1000,6,0.006
BASELINE_DAYS,30_TO_180,5.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,628,4,0.006369426751592357
BASELINE_DAYS,GE180,5.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,64,2,0.03125
BASELINE_DAYS,LT30,5.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,308,0,0.0
MEDIAN_FEH,GE_MINUS0_5,5.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,499,3,0.006012024048096192
MEDIAN_FEH,LT_MINUS1_5,5.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,102,1,0.00980392156862745
MEDIAN_FEH,MINUS1_5_TO_MINUS0_5,5.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,399,2,0.005012531328320802
MEDIAN_LOGG,GE3_5,5.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,954,6,0.006289308176100629
MEDIAN_LOGG,LT3_5,5.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,46,0,0.0
MEDIAN_SN_R,10_TO_30,5.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,426,3,0.007042253521126761
MEDIAN_SN_R,GE30,5.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,419,2,0.00477326968973747
MEDIAN_SN_R,LT10,5.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,155,1,0.0064516129032258064
MEDIAN_TEFF,4500_TO_6500,5.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,826,4,0.004842615012106538
MEDIAN_TEFF,GE6500,5.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,39,0,0.0
MEDIAN_TEFF,LT4500,5.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,135,2,0.014814814814814815
N_EPOCHS,3,5.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,633,3,0.004739336492890996
N_EPOCHS,4,5.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,187,0,0.0
N_EPOCHS,5+,5.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,180,3,0.016666666666666666
PROGRAM,BACKUP,5.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,784,1,0.0012755102040816326
PROGRAM,BRIGHT,5.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,128,3,0.0234375
PROGRAM,DARK,5.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,88,2,0.022727272727272728
ALL,ALL,5.0,10.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,1000,21,0.021
BASELINE_DAYS,30_TO_180,5.0,10.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,609,13,0.021346469622331693
BASELINE_DAYS,GE180,5.0,10.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,74,4,0.05405405405405406
BASELINE_DAYS,LT30,5.0,10.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,317,4,0.012618296529968454
MEDIAN_FEH,GE_MINUS0_5,5.0,10.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,470,14,0.029787234042553193
MEDIAN_FEH,LT_MINUS1_5,5.0,10.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,114,1,0.008771929824561403
MEDIAN_FEH,MINUS1_5_TO_MINUS0_5,5.0,10.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,416,6,0.014423076923076924
MEDIAN_LOGG,GE3_5,5.0,10.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,938,21,0.022388059701492536
MEDIAN_LOGG,LT3_5,5.0,10.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,62,0,0.0
MEDIAN_SN_R,10_TO_30,5.0,10.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,409,6,0.014669926650366748
